grid,positionText,position_standings,prev_points,prev_wins,prev_position_standings,last_positionText_1,last_positionText_2,last_positionText_3,last_positionText_4,last_positionText_5,last_positionText_6,last_positionText_7,last_positionText_8,last_positionText_9,last_positionText_10,propensity_top3_1,propensity_top3_0
6,0,13,18.0,0.0,14.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
16,0,16,8.0,0.0,16.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
14,0,17,5.0,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
18,0,12,29.0,0.0,11.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
10,0,14,20.0,0.0,13.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
2,0,4,122.0,0.0,4.0,1,0,0,0,1,0,1,0,1,1,0.4166666666666667,0.5833333333333334
19,0,10,30.0,0.0,10.0,0,0,0,0,0,0,0,1,0,0,0.08333333333333333,0.9166666666666666
8,0,19,2.0,0.0,19.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
2,1,2,189.0,4.0,2.0,1,0,1,1,0,1,1,0,0,0,0.5384615384615384,0.46153846153846156
18,0,16,8.0,0.0,16.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
8,0,6,118.0,2.0,5.0,0,0,0,0,0,0,1,0,0,1,0.15384615384615385,0.8461538461538461
9,0,8,45.0,0.0,8.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
19,0,4,132.0,0.0,4.0,0,1,0,0,0,1,0,1,0,1,0.38461538461538464,0.6153846153846154
5,0,14,21.0,0.0,14.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
7,1,5,105.0,1.0,6.0,0,0,0,1,1,1,0,1,0,0,0.3076923076923077,0.6923076923076923
10,0,13,26.0,0.0,13.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
1,1,1,213.0,5.0,1.0,1,1,1,0,1,0,1,1,1,0,0.6923076923076923,0.3076923076923077
20,0,7,52.0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
13,0,17,5.0,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
14,0,12,30.0,0.0,11.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
4,0,10,30.0,0.0,10.0,0,0,0,0,0,0,0,0,1,0,0.07692307692307693,0.9230769230769231
3,0,11,29.0,0.0,12.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
17,0,18,4.0,0.0,18.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
16,0,20,0.0,0.0,20.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
11,0,19,2.0,0.0,19.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
12,0,15,13.0,0.0,15.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
15,0,9,44.0,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
6,0,3,146.0,0.0,3.0,1,1,1,1,1,0,0,0,1,1,0.6153846153846154,0.38461538461538464
3,1,1,231.0,5.0,1.0,1,1,1,1,0,1,0,1,1,1,0.7142857142857143,0.2857142857142857
10,0,17,4.0,0.0,18.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
13,0,11,44.0,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
15,0,15,13.0,0.0,15.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
12,0,20,0.0,0.0,20.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
16,0,19,2.0,0.0,19.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
9,0,13,28.0,0.0,13.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
7,0,12,30.0,0.0,12.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
17,0,16,8.0,0.0,16.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
8,0,10,37.0,0.0,11.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
14,0,9,40.0,0.0,10.0,0,0,0,0,0,0,0,0,0,1,0.07142857142857142,0.9285714285714286
19,0,6,118.0,2.0,6.0,0,0,0,0,0,0,0,1,0,0,0.14285714285714285,0.8571428571428571
6,0,14,27.0,0.0,14.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
20,0,7,52.0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
11,0,8,49.0,0.0,8.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
18,0,18,6.0,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
5,0,5,120.0,1.0,5.0,1,0,0,0,1,1,1,0,1,0,0.35714285714285715,0.6428571428571429
4,1,4,144.0,0.0,4.0,0,0,1,0,0,0,1,0,1,0,0.35714285714285715,0.6428571428571429
1,1,3,146.0,0.0,3.0,0,1,1,1,1,1,0,0,0,1,0.5714285714285714,0.42857142857142855
2,0,2,214.0,5.0,2.0,1,1,0,1,1,0,1,1,0,0,0.5714285714285714,0.42857142857142855
18,0,16,8.0,0.0,16.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
6,0,6,118.0,2.0,6.0,0,0,0,0,0,0,0,0,1,0,0.13333333333333333,0.8666666666666667
1,1,1,256.0,6.0,1.0,1,1,1,1,1,0,1,0,1,1,0.7333333333333333,0.26666666666666666
8,0,14,27.0,0.0,14.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
13,0,15,13.0,0.0,15.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
5,0,3,164.0,0.0,3.0,1,0,1,1,1,1,1,0,0,0,0.6,0.4
11,0,8,44.0,0.0,11.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
12,0,12,34.0,0.0,12.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
9,0,11,45.0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
19,0,20,1.0,0.0,20.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
3,1,2,226.0,5.0,2.0,0,1,1,0,1,1,0,1,1,0,0.5333333333333333,0.4666666666666667
7,0,10,46.0,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0.06666666666666667,0.9333333333333333
14,0,18,6.0,0.0,18.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
16,0,9,49.0,0.0,8.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
2,1,5,130.0,1.0,5.0,0,1,0,0,0,1,1,1,0,1,0.3333333333333333,0.6666666666666666
10,0,7,52.0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
17,0,19,2.0,0.0,19.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
15,0,13,28.0,0.0,13.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
4,0,4,159.0,0.0,4.0,1,0,0,1,0,0,0,1,0,1,0.4,0.6
20,0,17,6.0,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
17,0,13,28.0,0.0,13.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
20,0,19,2.0,0.0,19.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
11,0,12,38.0,0.0,12.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
7,0,15,15.0,0.0,15.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
10,0,18,6.0,0.0,18.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
5,0,7,49.0,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
18,0,6,126.0,2.0,6.0,0,0,0,0,0,0,0,0,0,1,0.125,0.875
3,1,2,241.0,5.0,2.0,1,0,1,1,0,1,1,0,1,1,0.5625,0.4375
12,0,8,53.0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
19,0,5,148.0,1.0,5.0,1,0,1,0,0,0,1,1,1,0,0.375,0.625
16,0,9,50.0,0.0,8.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
4,0,4,174.0,0.0,3.0,0,1,0,1,1,1,1,1,0,0,0.5625,0.4375
13,0,20,1.0,0.0,20.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
6,0,11,45.0,0.0,11.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
8,0,10,46.0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0625,0.9375
15,0,16,8.0,0.0,16.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
1,1,3,171.0,0.0,4.0,0,1,0,0,1,0,0,0,1,0,0.375,0.625
14,0,17,6.0,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
2,1,1,281.0,7.0,1.0,1,1,1,1,1,1,0,1,0,1,0.75,0.25
9,0,14,27.0,0.0,14.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
3,1,5,158.0,1.0,5.0,0,1,0,1,0,0,0,1,1,1,0.35294117647058826,0.6470588235294118
2,1,3,189.0,0.0,3.0,1,0,1,0,0,1,0,0,0,1,0.4117647058823529,0.5882352941176471
11,0,11,47.0,0.0,11.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
20,0,18,6.0,0.0,18.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
10,0,15,21.0,0.0,15.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
8,0,2,256.0,5.0,2.0,1,1,0,1,1,0,1,1,0,1,0.5882352941176471,0.4117647058823529
12,0,8,53.0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
15,0,6,134.0,2.0,6.0,0,0,0,0,0,0,0,0,0,0,0.11764705882352941,0.8823529411764706
19,0,16,8.0,0.0,16.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
13,0,12,38.0,0.0,12.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
18,0,10,50.0,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
4,0,4,186.0,0.0,4.0,0,0,1,0,1,1,1,1,1,0,0.5294117647058824,0.47058823529411764
17,0,20,1.0,0.0,20.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
9,0,7,47.0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0.058823529411764705,0.9411764705882353
1,1,1,306.0,8.0,1.0,1,1,1,1,1,1,1,0,1,0,0.7647058823529411,0.23529411764705882
14,0,17,6.0,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
5,0,13,27.0,0.0,14.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
16,0,9,53.0,0.0,8.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
6,0,19,2.0,0.0,19.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
7,0,14,28.0,0.0,13.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
18,1,5,173.0,1.0,5.0,1,0,1,0,1,0,0,0,1,1,0.3888888888888889,0.6111111111111112
1,1,1,331.0,9.0,1.0,1,1,1,1,1,1,1,1,0,1,0.7777777777777778,0.2222222222222222
3,0,4,207.0,0.0,3.0,1,1,0,1,0,0,1,0,0,0,0.4444444444444444,0.5555555555555556
15,0,18,6.0,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
9,0,15,21.0,0.0,15.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
10,0,8,53.0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0.05555555555555555,0.9444444444444444
20,0,19,2.0,0.0,19.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
4,0,6,146.0,2.0,6.0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.8888888888888888
7,0,7,53.0,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
19,0,14,28.0,0.0,14.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
11,0,12,39.0,0.0,12.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
17,0,16,8.0,0.0,16.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
12,0,9,53.0,0.0,8.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
16,0,17,6.0,0.0,18.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
5,0,2,264.0,5.0,2.0,0,1,1,0,1,1,0,1,1,0,0.5555555555555556,0.4444444444444444
14,0,20,1.0,0.0,20.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
13,0,10,50.0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
2,1,3,196.0,0.0,4.0,0,0,0,1,0,1,1,1,1,1,0.5,0.5
6,0,11,49.0,0.0,11.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
8,0,13,31.0,0.0,13.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
9,0,15,21.0,0.0,15.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
13,0,8,57.0,0.0,8.0,0,0,0,0,0,0,0,0,0,0,0.05263157894736842,0.9473684210526315
10,0,17,7.0,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
14,0,19,4.0,0.0,19.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
3,0,1,346.0,9.0,1.0,1,1,1,1,1,1,1,1,1,0,0.7894736842105263,0.21052631578947367
17,0,18,6.0,0.0,18.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
2,1,5,191.0,1.0,5.0,1,1,0,1,0,1,0,0,0,1,0.42105263157894735,0.5789473684210527
5,0,4,217.0,0.0,4.0,0,1,1,0,1,0,0,1,0,0,0.42105263157894735,0.5789473684210527
19,0,20,1.0,0.0,20.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
4,1,2,276.0,5.0,2.0,0,0,1,1,0,1,1,0,1,1,0.5263157894736842,0.47368421052631576
11,0,11,49.0,0.0,11.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
6,1,3,221.0,1.0,3.0,1,0,0,0,1,0,1,1,1,1,0.5263157894736842,0.47368421052631576
1,0,6,146.0,2.0,6.0,0,0,0,0,0,0,0,0,0,0,0.10526315789473684,0.8947368421052632
12,0,10,50.0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
18,0,13,31.0,0.0,13.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
16,0,9,53.0,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
8,0,12,45.0,0.0,12.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
15,0,16,8.0,0.0,16.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
20,0,14,28.0,0.0,14.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
7,0,7,61.0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
12,0,8,57.0,0.0,8.0,0,0,0,0,0,0,0,0,0,0,0.05,0.95
7,0,14,27.0,0.0,15.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
20,0,16,12.0,0.0,16.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
15,0,12,45.0,0.0,12.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
13,0,7,69.0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
16,0,19,4.0,0.0,19.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
9,0,15,29.0,0.0,14.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
6,0,17,9.0,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
10,0,9,53.0,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
11,0,6,146.0,2.0,6.0,0,0,0,0,0,0,0,0,0,0,0.1,0.9
19,0,18,6.0,0.0,18.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
14,0,20,1.0,0.0,20.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
5,1,5,216.0,2.0,5.0,1,1,1,0,1,0,1,0,0,0,0.45,0.55
17,0,10,50.0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
1,1,1,358.0,9.0,1.0,0,1,1,1,1,1,1,1,1,1,0.75,0.25
3,0,4,227.0,0.0,4.0,0,0,1,1,0,1,0,0,1,0,0.4,0.6
4,1,3,236.0,1.0,3.0,1,1,0,0,0,1,0,1,1,1,0.55,0.45
8,0,13,31.0,0.0,13.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
2,0,2,294.0,5.0,2.0,1,0,0,1,1,0,1,1,0,1,0.55,0.45
18,0,11,49.0,0.0,11.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
19,0,20,1.0,0.0,20.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
1,1,1,383.0,10.0,1.0,1,0,1,1,1,1,1,1,1,1,0.7619047619047619,0.23809523809523808
15,0,11,50.0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
8,0,13,33.0,0.0,14.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
11,0,10,45.0,0.0,12.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
2,0,5,237.0,0.0,4.0,0,0,0,1,1,0,1,0,0,1,0.38095238095238093,0.6190476190476191
4,0,3,251.0,1.0,3.0,1,1,1,0,0,0,1,0,1,1,0.5714285714285714,0.42857142857142855
6,1,4,234.0,2.0,5.0,1,1,1,1,0,1,0,1,0,0,0.47619047619047616,0.5238095238095238
20,0,18,6.0,0.0,18.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
14,0,8,58.0,0.0,8.0,0,0,0,0,0,0,0,0,0,0,0.047619047619047616,0.9523809523809523
3,1,2,302.0,5.0,2.0,0,1,0,0,1,1,0,1,1,0,0.5238095238095238,0.47619047619047616
9,0,12,49.0,0.0,11.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
7,0,14,35.0,0.0,13.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
17,0,15,29.0,0.0,15.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
12,0,17,9.0,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
18,0,16,12.0,0.0,16.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
16,0,19,4.0,0.0,19.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
5,0,6,158.0,2.0,6.0,0,0,0,0,0,0,0,0,0,0,0.09523809523809523,0.9047619047619048
13,0,9,55.0,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
10,0,7,69.0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
5,0,5,39.0,0.0,13.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
7,0,6,56.0,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
12,0,19,170.0,2.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
18,0,20,53.0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
17,0,11,29.0,0.0,15.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
11,0,7,69.0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
10,0,13,62.0,0.0,8.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
9,0,8,251.0,1.0,3.0,0,1,1,1,0,0,0,1,0,1,0.0,1.0
20,0,17,136.0,0.0,8.0,0,0,0,0,0,0,1,0,0,0,0.0,1.0
3,0,4,320.0,5.0,2.0,1,0,1,0,0,1,1,0,1,1,0.0,1.0
4,1,3,249.0,2.0,4.0,1,1,1,1,1,0,1,0,1,0,0.0,1.0
16,0,9,6.0,0.0,18.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
6,0,18,37.0,0.0,14.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
1,1,2,408.0,11.0,1.0,1,1,0,1,1,1,1,1,1,1,0.0,1.0
15,0,10,5.0,0.0,19.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
2,1,1,247.0,0.0,5.0,0,0,0,0,1,1,0,1,0,0,0.0,1.0
4,1,1,26.0,1.0,1.0,1,0,0,0,0,1,1,0,1,0,0.5,0.5
11,0,19,0.0,0.0,18.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
2,0,5,12.0,0.0,4.0,0,1,0,1,0,0,1,1,0,1,0.0,1.0
6,0,8,8.0,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
3,1,2,18.0,0.0,2.0,1,1,1,0,1,1,1,1,1,1,0.5,0.5
10,0,18,0.0,0.0,19.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
5,0,3,15.0,0.0,3.0,1,1,1,1,1,1,0,1,0,1,0.5,0.5
1,1,4,10.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
8,0,6,4.0,0.0,8.0,0,0,1,1,1,0,0,0,1,0,0.0,1.0
13,0,10,0.0,0.0,11.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
17,0,9,6.0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
15,0,13,1.0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
14,0,14,0.0,0.0,13.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
20,0,17,0.0,0.0,17.0,0,0,0,0,0,0,0,1,0,0,0.0,1.0
18,0,12,2.0,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
7,0,20,0.0,0.0,20.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
2,1,1,43.0,1.0,2.0,1,1,1,1,0,1,1,1,1,1,0.6666666666666666,0.3333333333333333
9,0,9,8.0,0.0,8.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
7,0,11,0.0,0.0,18.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
12,0,12,1.0,0.0,14.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
10,0,17,0.0,0.0,19.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
13,0,7,10.0,0.0,6.0,0,0,0,1,1,1,0,0,0,1,0.0,1.0
11,0,15,1.0,0.0,13.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
8,0,10,6.0,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
18,0,20,0.0,0.0,17.0,0,0,0,0,0,0,0,0,1,0,0.0,1.0
6,0,6,4.0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
3,1,4,22.0,0.0,5.0,0,0,1,0,1,0,0,1,1,0,0.0,1.0
14,0,18,0.0,0.0,20.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
5,0,3,27.0,0.0,3.0,0,1,1,1,1,1,1,0,1,0,0.3333333333333333,0.6666666666666666
4,0,5,26.0,0.0,4.0,1,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.6666666666666666
16,0,14,2.0,0.0,12.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
1,1,2,44.0,1.0,1.0,1,1,0,0,0,0,1,1,0,1,0.6666666666666666,0.3333333333333333
1,1,1,62.0,1.0,2.0,1,1,1,0,0,0,0,1,1,0,0.75,0.25
13,0,14,2.0,0.0,14.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
9,0,12,0.0,0.0,18.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
8,0,5,36.0,0.0,5.0,0,1,0,0,0,0,0,0,0,0,0.25,0.75
4,0,4,39.0,0.0,3.0,0,0,1,1,1,1,1,1,0,1,0.25,0.75
0,0,8,12.0,0.0,7.0,0,0,0,0,1,1,1,0,0,0,0.0,1.0
0,0,7,13.0,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
10,0,13,6.0,0.0,11.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
5,0,6,5.0,0.0,12.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
12,0,10,8.0,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
2,1,2,68.0,2.0,1.0,1,1,1,1,1,0,1,1,1,1,0.75,0.25
6,0,16,1.0,0.0,15.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
15,0,11,6.0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
0,0,20,0.0,0.0,20.0,0,0,0,0,0,0,0,0,0,1,0.0,1.0
3,1,3,37.0,0.0,4.0,1,0,0,1,0,1,0,0,1,1,0.25,0.75
14,0,18,0.0,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
15,0,8,13.0,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
13,0,12,6.0,0.0,13.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
6,0,6,13.0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
14,0,9,13.0,0.0,8.0,0,0,0,0,0,1,1,1,0,0,0.0,1.0
4,1,3,51.0,0.0,4.0,0,0,0,1,1,1,1,1,1,0,0.2,0.8
12,0,11,6.0,0.0,12.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
5,0,5,47.0,0.0,5.0,0,0,1,0,0,0,0,0,0,0,0.2,0.8
16,0,14,4.0,0.0,14.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
1,1,2,87.0,2.0,1.0,1,1,1,1,0,0,0,0,1,1,0.8,0.2
9,0,16,1.0,0.0,16.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
2,1,1,86.0,2.0,2.0,1,1,1,1,1,1,0,1,1,1,0.8,0.2
0,0,13,6.0,0.0,11.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
8,0,7,8.0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
7,0,17,0.0,0.0,18.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
3,0,4,52.0,0.0,3.0,1,1,0,0,1,0,1,0,0,1,0.4,0.6
17,0,20,0.0,0.0,20.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
20,0,20,0.0,0.0,20.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
4,1,3,64.0,0.0,4.0,0,1,1,0,0,1,0,1,0,0,0.3333333333333333,0.6666666666666666
13,0,17,1.0,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
6,0,13,6.0,0.0,12.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
11,0,15,6.0,0.0,13.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
5,0,8,14.0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
16,0,9,13.0,0.0,8.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
7,0,12,3.0,0.0,16.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
1,1,1,112.0,3.0,1.0,1,1,1,1,1,1,1,0,1,1,0.8333333333333334,0.16666666666666666
14,0,10,13.0,0.0,9.0,0,0,0,0,0,0,1,1,1,0,0.0,1.0
8,0,6,21.0,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
3,0,4,66.0,0.0,3.0,1,0,0,0,1,1,1,1,1,1,0.3333333333333333,0.6666666666666666
15,0,5,57.0,0.0,5.0,0,0,0,1,0,0,0,0,0,0,0.16666666666666666,0.8333333333333334
17,0,16,4.0,0.0,14.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
2,1,2,105.0,2.0,2.0,1,1,1,1,1,0,0,0,0,1,0.8333333333333334,0.16666666666666666
9,0,7,10.0,0.0,11.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
9,0,4,78.0,0.0,4.0,0,1,0,0,0,1,1,1,1,1,0.2857142857142857,0.7142857142857143
1,1,3,82.0,0.0,3.0,1,0,1,1,0,0,1,0,1,0,0.42857142857142855,0.5714285714285714
17,0,16,4.0,0.0,16.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
7,0,13,6.0,0.0,15.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
