grid,positionText,current_points,current_wins,last_1,last_2,last_3,last_4,last_5,last_6,last_7,last_8,last_9,last_10,rolling_avg_pos_move_10,propensity_1,propensity_0
7,0,22.0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,1.0
9,0,2.0,0,0,0,0,0,0,0,0,0,0,0,1.9,0.0,1.0
11,0,12.0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,1.0
2,0,33.0,1,0,0,1,0,0,1,0,1,0,0,2.5,0.3333333333333333,0.6666666666666666
8,0,52.0,0,0,0,0,0,0,0,0,0,0,0,2.1,0.0,1.0
6,0,20.0,0,0,0,0,0,0,0,0,0,0,0,1.9,0.0,1.0
1,1,15.0,3,1,1,0,1,0,0,1,0,1,0,0.2,0.6666666666666666,0.3333333333333333
16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,1.0
15,0,10.0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0
5,0,88.0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.0,1.0
14,0,12.0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.0,1.0
12,0,107.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
6,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0
7,0,22.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
20,0,36.0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,1.0
19,0,16.0,0,0,0,0,0,0,0,0,0,0,0,2.1,0.0,1.0
15,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,1.0
2,0,38.0,3,1,1,1,0,1,0,0,1,0,1,0.4,0.75,0.25
18,0,10.0,0,0,0,0,0,,,,,,,,0.0,1.0
9,0,2.0,0,0,0,0,0,0,0,0,0,0,0,-0.7,0.0,1.0
13,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-3.3,0.0,1.0
4,1,20.0,1,0,0,0,0,0,1,0,0,0,0,2.0,0.0,1.0
8,0,73.0,0,0,0,0,0,0,0,0,0,0,0,-1.3,0.0,1.0
11,0,2.0,0,0,0,0,0,0,0,0,0,0,0,-2.6,0.0,1.0
10,0,45.0,0,0,0,0,0,0,0,0,0,0,0,-0.2,0.0,1.0
5,0,28.0,0,0,0,0,0,0,0,0,0,0,0,1.9,0.0,1.0
16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2.8,0.0,1.0
1,0,0.0,1,0,0,0,1,0,0,1,0,1,0,1.5,0.25,0.75
5,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.3,0.0,1.0
10,0,32.0,0,0,0,0,0,0,0,0,0,0,0,-0.7,0.0,1.0
16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-1.3,0.0,1.0
14,0,40.0,0,0,0,0,0,0,0,0,0,0,0,1.6,0.0,1.0
2,0,6.0,1,0,0,0,0,1,0,0,1,0,1,1.3,0.2,0.8
20,0,16.0,0,0,0,0,0,0,0,0,0,0,0,2.6,0.0,1.0
13,0,40.0,0,0,0,0,0,0,0,0,0,0,0,1.4,0.0,1.0
4,0,23.0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.0,1.0
8,0,45.0,0,0,0,0,0,0,0,0,0,0,0,-0.3,0.0,1.0
7,0,132.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
12,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.0,1.0
15,0,14.0,0,0,0,0,0,0,0,0,0,0,0,1.6,0.0,1.0
11,0,2.0,0,0,0,0,0,0,0,0,0,0,0,-2.5,0.0,1.0
17,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-3.3,0.0,1.0
3,0,20.0,1,1,0,0,0,0,0,1,0,0,0,1.2,0.25,0.75
18,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.0,1.0
6,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,1.0
19,0,16.0,0,0,0,0,0,0,,,,,,,0.0,1.0
1,1,39.0,4,0,1,1,1,0,1,0,0,1,0,0.3,0.6,0.4
1,1,45.0,5,1,0,1,1,1,0,1,0,0,1,0.2,0.6666666666666666,0.3333333333333333
16,0,48.0,0,0,0,0,0,0,0,0,0,0,0,3.1,0.0,1.0
3,0,33.0,1,0,1,0,0,0,0,0,1,0,0,1.2,0.2,0.8
17,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-4.1,0.0,1.0
13,0,107.0,0,0,0,0,0,0,0,0,0,0,0,-0.8,0.0,1.0
8,0,23.0,0,0,0,0,0,0,0,0,0,0,0,2.3,0.0,1.0
14,0,2.0,0,0,0,0,0,0,0,0,0,0,0,-1.2,0.0,1.0
12,0,33.0,0,0,0,0,0,0,0,0,0,0,0,-0.8,0.0,1.0
6,0,18.0,0,0,0,0,0,0,0,0,0,0,0,2.1,0.0,1.0
10,0,45.0,0,0,0,0,0,0,0,0,0,0,0,-0.4,0.0,1.0
20,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-0.8,0.0,1.0
4,0,42.0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.0,1.0
11,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2.8,0.0,1.0
9,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.1,0.0,1.0
2,0,6.0,1,0,0,0,0,0,1,0,0,1,0,1.0,0.16666666666666666,0.8333333333333334
5,0,2.0,0,0,0,0,0,0,0,0,0,0,0,-0.2,0.0,1.0
19,0,16.0,0,0,0,0,0,0,0,,,,,,0.0,1.0
11,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2.4,0.0,1.0
4,0,41.0,0,0,0,0,0,0,0,0,0,0,0,1.7,0.0,1.0
19,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.0,1.0
10,1,34.0,1,0,0,0,0,0,0,0,0,0,0,-0.6,0.0,1.0
12,0,43.0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0
3,0,164.0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.0,1.0
6,0,45.0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,1.0
2,0,6.0,1,0,0,0,0,0,0,1,0,0,1,0.8,0.14285714285714285,0.8571428571428571
18,0,30.0,0,0,0,0,0,0,0,0,0,0,0,3.3,0.0,1.0
8,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.0,1.0
9,0,4.0,0,0,0,0,0,0,0,0,0,0,0,-0.3,0.0,1.0
7,0,57.0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,1.0
1,0,57.0,5,1,1,0,1,1,1,0,1,0,0,0.0,0.7142857142857143,0.2857142857142857
16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-3.6,0.0,1.0
14,0,48.0,0,0,0,0,0,0,0,0,0,0,0,3.3,0.0,1.0
20,0,16.0,0,0,0,0,0,0,0,0,,,,,0.0,1.0
8,0,57.0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,1.0
11,0,49.0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.0,1.0
12,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2.8,0.0,1.0
15,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-3.3,0.0,1.0
4,0,10.0,0,0,0,0,0,0,0,0,0,0,0,-1.0,0.0,1.0
2,0,6.0,1,0,0,0,0,0,0,0,1,0,0,0.2,0.125,0.875
5,0,135.0,0,0,0,0,0,0,0,0,0,0,0,-0.7,0.0,1.0
7,0,41.0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,1.0
14,0,2.0,0,0,0,0,0,0,0,0,0,0,0,-1.3,0.0,1.0
13,0,63.0,0,0,0,0,0,0,0,0,0,0,0,3.3,0.0,1.0
1,1,65.0,6,0,1,1,0,1,1,1,0,1,0,-0.9,0.625,0.375
18,0,2.0,0,0,0,0,0,0,0,0,0,0,0,1.1,0.0,1.0
10,0,58.0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.0,1.0
5,0,57.0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.0,1.0
17,0,36.0,0,0,0,0,0,0,0,0,0,0,0,3.4,0.0,1.0
1,0,65.0,6,1,0,1,1,0,1,1,1,0,1,-0.5,0.6666666666666666,0.3333333333333333
18,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.0,1.0
13,0,2.0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.0,1.0
20,0,17.0,0,0,0,0,0,0,0,0,0,0,,,0.0,1.0
3,1,0.0,2,0,0,0,0,0,0,0,0,1,0,0.2,0.1111111111111111,0.8888888888888888
11,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3.2,0.0,1.0
7,0,45.0,0,0,0,0,0,0,0,0,0,0,0,2.7,0.0,1.0
8,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.0,1.0
2,0,63.0,1,0,0,0,0,1,0,0,0,0,0,0.7,0.16666666666666666,0.8333333333333334
19,0,64.0,0,0,0,0,0,0,0,0,0,0,0,3.1,0.0,1.0
15,0,14.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-3.0,0.0,1.0
4,0,41.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
14,0,2.0,0,0,0,0,0,0,0,0,0,0,0,-0.8,0.0,1.0
9,0,56.0,1,0,1,0,0,0,0,0,0,0,0,0.2,0.14285714285714285,0.8571428571428571
12,0,68.0,1,0,0,1,0,0,0,0,0,0,0,0.8,0.125,0.875
14,0,36.0,0,0,0,0,0,0,0,0,0,0,0,3.8,0.0,1.0
6,0,57.0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,1.0
2,1,65.0,7,0,1,0,1,1,0,1,1,1,0,-0.7,0.6,0.4
10,0,230.0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.0,1.0
15,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,1.0
9,0,51.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0
4,0,161.0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,1.0
13,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2.9,0.0,1.0
3,0,78.0,1,0,0,0,0,0,1,0,0,0,0,0.9,0.14285714285714285,0.8571428571428571
11,0,3.0,0,0,0,0,0,0,0,0,0,0,0,-0.7,0.0,1.0
19,0,64.0,0,0,0,0,0,0,0,0,0,0,0,3.2,0.0,1.0
16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-2.5,0.0,1.0
20,0,147.0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.0,1.0
18,0,17.0,0,0,0,0,0,0,0,0,0,0,0,,0.0,1.0
1,1,65.0,8,1,0,1,0,1,1,0,1,1,1,-0.7,0.6363636363636364,0.36363636363636365
14,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,1.0
4,0,179.0,0,0,0,0,0,0,0,0,0,0,0,-0.2,0.0,1.0
10,0,57.0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.0,1.0
18,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-1.8,0.0,1.0
5,0,59.0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,1.0
9,0,74.0,1,0,0,0,1,0,0,0,0,0,0,1.0,0.1111111111111111,0.8888888888888888
17,0,40.0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.0,1.0
13,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2.3,0.0,1.0
15,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.0,1.0
19,0,2.0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.0,1.0
6,0,14.0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.0,1.0
3,0,80.0,1,0,0,0,0,0,0,1,0,0,0,1.0,0.125,0.875
11,0,63.0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.0,1.0
20,0,18.0,0,0,0,0,0,0,0,0,0,0,0,2.9,0.0,1.0
2,0,10.0,2,0,1,0,0,0,0,0,0,0,0,-1.2,0.2,0.8
16,0,64.0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.0,1.0
8,0,75.0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,1.0
7,0,256.0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.0,1.0
5,0,57.0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,1.0
20,0,40.0,0,0,0,0,0,0,0,0,0,0,0,3.7,0.0,1.0
2,1,69.0,9,1,1,0,1,0,1,1,0,1,1,-0.7,0.6666666666666666,0.3333333333333333
6,0,26.0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,1.0
18,0,64.0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.0,1.0
1,0,10.0,2,0,0,1,0,0,0,0,0,0,0,-1.2,0.18181818181818182,0.8181818181818182
15,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0
9,0,85.0,0,0,0,0,0,0,0,0,0,0,0,-0.4,0.0,1.0
16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-0.4,0.0,1.0
8,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.6,0.0,1.0
14,0,4.0,0,0,0,0,0,0,0,0,0,0,0,1.4,0.0,1.0
11,0,65.0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.0,1.0
7,0,197.0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,1.0
19,0,18.0,0,0,0,0,0,0,0,0,0,0,0,2.2,0.0,1.0
10,0,282.0,0,0,0,0,0,0,0,0,0,0,0,-0.4,0.0,1.0
2,0,96.0,1,0,0,0,0,0,0,0,0,1,0,1.0,0.1111111111111111,0.8888888888888888
8,0,70.0,0,0,0,0,0,0,0,0,0,0,0,3.9,0.0,1.0
14,0,97.0,0,0,0,0,0,0,0,0,0,0,0,-0.7,0.0,1.0
16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.7,0.0,1.0
13,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
4,0,26.0,0,0,0,0,0,0,0,0,0,0,0,-0.2,0.0,1.0
19,0,100.0,1,0,0,0,0,0,1,0,0,0,0,2.1,0.1,0.9
3,0,75.0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,1.0
12,0,197.0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.0,1.0
7,0,63.0,0,0,0,0,0,0,0,0,0,0,0,2.8,0.0,1.0
5,0,59.0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.0,1.0
11,0,4.0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.0,1.0
6,1,74.0,10,1,1,1,0,1,0,1,1,0,1,-0.6,0.6923076923076923,0.3076923076923077
0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.0,1.0
9,0,10.0,2,0,0,0,1,0,0,0,0,0,0,-1.5,0.16666666666666666,0.8333333333333334
1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.0,1.0
15,0,307.0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,1.0
8,0,100.0,1,0,0,0,0,0,0,1,0,0,0,2.2,0.09090909090909091,0.9090909090909091
1,1,86.0,11,1,1,1,1,0,1,0,1,1,0,-0.1,0.7142857142857143,0.2857142857142857
14,0,4.0,0,0,0,0,0,0,0,0,0,0,0,-1.4,0.0,1.0
6,0,59.0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.0,1.0
5,0,85.0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.0,1.0
12,0,201.0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.0,1.0
11,0,4.0,0,0,0,0,0,0,0,0,0,0,0,2.4,0.0,1.0
18,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,1.0
16,0,42.0,0,0,0,0,0,0,0,0,0,0,0,3.8,0.0,1.0
10,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.6,0.0,1.0
7,0,71.0,0,0,0,0,0,0,0,0,0,0,0,2.1,0.0,1.0
3,0,102.0,1,0,0,0,0,0,0,0,0,0,1,0.6,0.1,0.9
4,0,26.0,0,0,0,0,0,0,0,0,0,0,0,-1.3,0.0,1.0
2,0,10.0,2,0,0,0,0,1,0,0,0,0,0,-1.9,0.15384615384615385,0.8461538461538461
17,0,85.0,0,0,0,0,0,0,0,0,0,0,0,3.3,0.0,1.0
9,0,98.0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.0,1.0
15,0,332.0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.0,1.0
20,0,33.0,0,0,0,0,0,0,0,0,0,0,0,2.9,0.0,1.0
6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,1.0
2,0,4.0,0,0,0,0,0,0,0,0,0,0,0,-0.7,0.0,1.0
15,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,1.0
10,0,1.0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.0,1.0
1,0,10.0,2,0,0,0,0,0,1,0,0,0,0,-1.6,0.14285714285714285,0.8571428571428571
19,0,98.0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,1.0
13,0,4.0,0,0,0,0,0,0,0,0,0,0,0,2.2,0.0,1.0
5,1,97.0,1,0,0,0,0,0,0,0,0,0,0,-1.1,0.0,1.0
9,0,125.0,1,0,0,0,0,0,0,0,1,0,0,3.2,0.08333333333333333,0.9166666666666666
8,0,332.0,0,0,0,0,0,0,0,0,0,0,0,2.4,0.0,1.0
18,0,93.0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,1.0
7,0,74.0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.0,1.0
14,0,60.0,0,0,0,0,0,0,0,0,0,0,0,3.3,0.0,1.0
12,0,32.0,0,0,0,0,0,0,0,0,0,0,0,-1.6,0.0,1.0
11,0,71.0,0,0,0,0,0,0,0,0,0,0,0,1.3,0.0,1.0
1,1,10.0,2,0,0,0,0,0,0,0,0,0,0,0.8,0.09090909090909091,0.9090909090909091
17,0,2.0,0,0,,,,,,,,,,,0.0,1.0
4,0,75.0,0,0,0,0,0,0,0,0,0,0,0,1.7,0.0,1.0
20,0,119.0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,1.0
8,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.0,1.0
12,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.4,0.0,1.0
13,0,32.0,0,0,0,0,0,0,0,0,0,0,0,2.4,0.0,1.0
7,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.0,1.0
10,0,33.0,0,0,0,0,0,0,0,0,0,0,0,2.2,0.0,1.0
11,0,214.0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.0,1.0
3,0,125.0,11,1,1,1,1,1,0,1,0,1,1,-0.1,0.7333333333333333,0.26666666666666666
16,0,1.0,0,0,0,0,0,0,0,0,0,0,0,-0.8,0.0,1.0
2,0,98.0,2,0,0,0,0,0,0,1,0,0,0,-2.1,0.13333333333333333,0.8666666666666667
18,0,105.0,0,0,0,0,0,0,0,0,0,0,0,3.9,0.0,1.0
15,0,97.0,0,0,0,0,0,0,0,0,0,0,0,3.4,0.0,1.0
6,0,347.0,0,0,0,0,0,0,0,0,0,0,0,2.8,0.0,1.0
9,0,105.0,1,0,0,0,0,0,0,0,0,1,0,2.6,0.07692307692307693,0.9230769230769231
14,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3.2,0.0,1.0
5,0,4.0,0,0,0,0,0,0,0,0,0,0,0,-1.4,0.0,1.0
7,0,16.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0
12,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,1.0
6,0,8.0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.0,1.0
4,0,10.0,0,0,0,0,0,0,0,0,0,0,0,1.3,0.0,1.0
1,0,25.0,0,0,1,0,0,0,0,0,0,0,0,0.7,0.0,1.0
2,1,343.5,1,1,0,1,1,1,1,1,0,1,0,-0.1,1.0,0.0
16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.8,0.0,1.0
13,0,4.0,0,0,,,,,,,,,,,0.0,1.0
10,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.0,1.0
0,0,12.0,0,0,0,1,0,0,0,0,0,0,0,0.3,0.0,1.0
20,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.8,0.0,1.0
8,0,6.0,0,0,0,0,0,0,0,0,0,0,0,3.3,0.0,1.0
14,0,1.0,0,0,0,0,0,0,0,0,0,0,0,3.4,0.0,1.0
15,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-1.4,0.0,1.0
18,0,0.0,0,0,,,,,,,,,,,0.0,1.0
5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2.1,0.0,1.0
2,0,5.0,0,0,0,0,1,0,0,0,0,0,0,0.4,0.0,1.0
15,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2.2,0.0,1.0
1,0,16.0,1,1,1,0,1,1,1,1,1,0,1,0.6,1.0,0.0
16,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3.3,0.0,1.0
5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,1.0
4,0,14.0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.0,1.0
3,1,20.0,1,0,0,1,0,0,0,0,0,0,0,0.3,0.0,1.0
0,0,43.0,0,0,0,0,0,0,0,0,0,0,0,1.9,0.0,1.0
6,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.0,1.0
20,0,0.0,0,0,0,,,,,,,,,,0.0,1.0
9,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.9,0.0,1.0
17,0,2.0,0,0,0,0,0,0,0,0,0,0,0,2.6,0.0,1.0
10,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.1,0.0,1.0
7,0,14.0,0,0,0,0,0,0,0,0,0,0,0,1.1,0.0,1.0
18,0,0.0,0,0,0,,,,,,,,,,0.0,1.0
11,0,6.0,0,0,0,0,0,0,0,0,0,0,0,3.2,0.0,1.0
19,0,10.0,0,0,0,,,,,,,,,,0.0,1.0
1,0,61.0,0,0,0,0,0,0,0,0,0,0,0,-2.0,0.0,1.0
11,0,8.0,0,0,0,0,0,0,0,0,0,0,0,-1.4,0.0,1.0
18,0,7.0,0,0,0,0,0,0,0,0,0,0,0,3.7,0.0,1.0
12,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2.7,0.0,1.0
19,0,0.0,0,0,0,0,,,,,,,,,0.0,1.0
17,0,2.0,0,0,0,0,0,0,0,0,0,0,0,1.3,0.0,1.0
7,0,32.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0
5,0,16.0,0,0,0,0,0,0,0,0,0,0,0,3.7,0.0,1.0
10,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.0,1.0
3,0,69.0,1,1,0,0,1,0,0,0,0,0,0,0.4,0.3333333333333333,0.6666666666666666
8,0,22.0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.0,1.0
14,0,14.0,0,0,0,0,,,,,,,,,0.0,1.0
9,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.0,1.0
13,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2.2,0.0,1.0
4,0,37.0,0,0,0,0,0,1,0,0,0,0,0,-0.7,0.0,1.0
16,0,28.0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.0,1.0
6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.8,0.0,1.0
2,1,44.0,2,0,1,1,0,1,1,1,1,1,0,0.5,0.6666666666666666,0.3333333333333333
20,0,5.0,0,0,0,0,,,,,,,,,0.0,1.0
8,0,41.0,0,0,0,0,0,0,1,0,0,0,0,-0.7,0.0,1.0
13,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
7,0,40.0,0,0,0,0,0,0,0,0,0,0,0,1.1,0.0,1.0
15,0,10.0,0,0,0,0,0,0,0,0,0,0,0,-2.4,0.0,1.0
2,0,94.0,1,0,1,0,0,1,0,0,0,0,0,0.5,0.25,0.75
17,0,5.0,0,0,0,0,0,0,0,0,0,0,0,3.1,0.0,1.0
20,0,5.0,0,0,0,0,0,,,,,,,,0.0,1.0
9,0,47.0,0,0,0,0,0,0,0,0,0,0,0,1.9,0.0,1.0
18,0,0.0,0,0,0,0,0,,,,,,,,0.0,1.0
11,0,2.0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.0,1.0
12,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-0.7,0.0,1.0
5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.3,0.0,1.0
1,1,0.0,3,1,0,1,1,0,1,1,1,1,1,0.8,0.75,0.25
14,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2.1,0.0,1.0
10,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2.2,0.0,1.0
4,0,32.0,0,0,0,0,0,0,0,0,0,0,0,1.3,0.0,1.0
3,0,80.0,0,0,0,0,0,0,0,0,0,0,0,-1.9,0.0,1.0
6,0,24.0,0,0,0,0,0,0,0,0,0,0,0,2.6,0.0,1.0
19,0,8.0,0,0,0,0,0,0,0,0,0,0,0,3.6,0.0,1.0
20,0,10.0,0,0,0,0,0,0,,,,,,,0.0,1.0
4,0,24.0,0,0,0,0,0,0,0,0,0,0,0,2.4,0.0,1.0
18,0,16.0,0,0,0,0,0,0,0,0,0,0,0,3.6,0.0,1.0
16,0,38.0,0,0,0,0,0,0,,,,,,,0.0,1.0
13,0,2.0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.0,1.0
5,0,47.0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.0,1.0
14,0,9.0,0,0,0,0,0,0,0,0,0,0,0,2.9,0.0,1.0
17,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0
10,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.6,0.0,1.0
2,1,101.0,2,0,0,1,0,0,1,0,0,0,0,0.5,0.2,0.8
12,0,40.0,0,0,0,0,0,0,0,0,0,0,0,1.1,0.0,1.0
15,0,12.0,0,0,0,0,0,0,0,0,0,0,0,-3.0,0.0,1.0
9,0,56.0,0,0,0,0,0,0,0,1,0,0,0,-0.9,0.0,1.0
8,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.0,1.0
11,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,1.0
7,0,0.0,3,1,1,0,1,1,0,1,1,1,1,0.7,0.8,0.2
6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-1.1,0.0,1.0
19,0,5.0,0,0,0,0,0,0,,,,,,,0.0,1.0
10,0,105.0,0,0,0,0,0,0,0,0,0,0,0,-1.9,0.0,1.0
20,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.4,0.0,1.0
2,0,0.0,3,0,1,1,0,1,1,0,1,1,1,0.7,0.6666666666666666,0.3333333333333333
1,0,69.0,0,0,0,0,0,0,0,0,0,0,0,1.6,0.0,1.0
7,0,42.0,0,0,0,0,0,0,0,,,,,,0.0,1.0
9,0,47.0,0,0,0,0,0,0,0,0,0,0,0,2.6,0.0,1.0
6,1,66.0,1,0,0,0,0,0,0,0,1,0,0,-0.2,0.0,1.0
16,0,31.0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,1.0
14,0,9.0,0,0,0,0,0,0,0,0,0,0,0,2.7,0.0,1.0
